2015363,제조물 책임법 일부개정법률안,강병원,의원,2018-09-06,2018-09-07,정무위원회,,
2015361,공무원연금법 일부개정법률안,김삼화,의원,2018-09-06,2018-09-07,행정안전위원회,,
2015359,국회법 일부개정법률안,신보라,의원,2018-09-06,2018-09-07,국회운영위원회,,
2015358,형법 일부개정법률안,김수민,의원,2018-09-06,2018-09-07,법제사법위원회,,
2015357,지방자치법 일부개정법률안,신보라,의원,2018-09-06,2018-09-07,행정안전위원회,,
2015356,연안사고 예방에 관한 법률 일부개정법률안,박주현,의원,2018-09-06,2018-09-07,농림축산식품해양수산위원회,,
2015355,정치자금법 일부개정법률안,박용진,의원,2018-09-06,2018-10-19,정치개혁 특별위원회,,
2015354,형법 일부개정법률안,나경원,의원,2018-09-06,2018-09-07,법제사법위원회,,
2015351,클라우드컴퓨팅 발전 및 이용자 보호에 관한 법률 일부개정법률안,정병국,의원,2018-09-06,2018-09-07,과학기술정보방송통신위원회,,
2015348,정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안,서영교,의원,2018-09-06,2018-09-07,과학기술정보방송통신위원회,,
2015347,청소년 보호법 일부개정법률안,서영교,의원,2018-09-06,2018-09-07,여성가족위원회,,
2015341,사관학교 설치법 일부개정법률안,김종훈,의원,2018-09-05,2018-09-06,국방위원회,,
2015340,국가인권위원회법 일부개정법률안,김종훈,의원,2018-09-05,2018-09-06,국회운영위원회,,
2015339,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,김종훈,의원,2018-09-05,2018-09-06,환경노동위원회,,
2015338,국군간호사관학교 설치법 일부개정법률안,김종훈,의원,2018-09-05,2018-09-06,국방위원회,,
2015334,형법 일부개정법률안,강효상,의원,2018-09-05,2018-09-06,법제사법위원회,,
2015333,의료법 일부개정법률안,이찬열,의원,2018-09-05,2018-09-06,보건복지위원회,,
2015332,특정범죄 가중처벌 등에 관한 법률 일부개정법률안,이용호,의원,2018-09-05,2018-09-06,법제사법위원회,,
2015331,호스피스·완화의료 및 임종과정에 있는 환자의 연명의료결정에 관한 법률 일부개정법률안,김승희,의원,2018-09-05,2018-09-06,보건복지위원회,,
2015330,생명윤리 및 안전에 관한 법률 일부개정법률안,김승희,의원,2018-09-05,2018-09-06,보건복지위원회,,
2015329,형법 일부개정법률안,김영호,의원,2018-09-05,2018-09-06,법제사법위원회,,
2015328,지방세법 일부개정법률안,신창현,의원,2018-09-05,2018-09-06,행정안전위원회,,
2015327,소년법 일부개정법률안,강효상,의원,2018-09-05,2018-09-06,법제사법위원회,,
2015326,재외국민의 교육지원 등에 관한 법률 일부개정법률안,심재권,의원,2018-09-05,2018-09-06,교육위원회,,
2015325,도시공원 및 녹지 등에 관한 법률 일부개정법률안,강효상,의원,2018-09-05,2018-09-06,국토교통위원회,,
2015324,통일교육 지원법 일부개정법률안,심재권,의원,2018-09-05,2018-09-06,외교통일위원회,,
2015323,성폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안,강창일,의원,2018-09-05,2018-09-06,여성가족위원회,,
2015322,전기사업법 일부개정법률안,김기선,의원,2018-09-05,2018-09-06,산업통상자원중소벤처기업위원회,,
2015319,소비자생활협동조합법 일부개정법률안,천정배,의원,2018-09-04,2018-09-05,정무위원회,,
2015317,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,정성호,의원,2018-09-04,2018-09-05,환경노동위원회,,
