2004508,도로교통법 일부개정법률안,김성원,의원,2016-12-20,2016-12-21,행정안전위원회,,
2004507,소방기본법 일부개정법률안,김동철,의원,2016-12-20,2016-12-21,행정안전위원회,,
2004506,대통령 등의 경호에 관한 법률 일부개정법률안,박광온,의원,2016-12-20,2016-12-21,국회운영위원회,,
2004503,특허법 일부개정법률안,곽대훈,의원,2016-12-20,2016-12-21,산업통상자원중소벤처기업위원회,,
2004501,유통산업발전법 일부개정법률안,서영교,의원,2016-12-20,2016-12-21,산업통상자원중소벤처기업위원회,,
2004500,접경지역 지원 특별법 일부개정법률안,김성원,의원,2016-12-20,2016-12-21,행정안전위원회,,
2004498,방송법 일부개정법률안,신상진,의원,2016-12-20,2016-12-21,과학기술정보방송통신위원회,,
2004495,송·변전설비 주변지역의 보상 및 지원에 관한 법률 일부개정법률안,손금주,의원,2016-12-20,2016-12-21,산업통상자원중소벤처기업위원회,,
2004494,서해 5도 지원 특별법 일부개정법률안,김성원,의원,2016-12-20,2016-12-21,행정안전위원회,,
2004493,경제자유구역의 지정 및 운영에 관한 특별법 일부개정법률안,윤상직,의원,2016-12-20,2016-12-22,산업통상자원중소벤처기업위원회,,
2004492,보험사기방지 특별법 일부개정법률안,김관영,의원,2016-12-20,2016-12-21,정무위원회,,
2004491,전통시장 및 상점가 육성을 위한 특별법 일부개정법률안,서영교,의원,2016-12-20,2016-12-21,산업통상자원중소벤처기업위원회,,
2004490,여객자동차 운수사업법 일부개정법률안,서영교,의원,2016-12-20,2016-12-21,국토교통위원회,,
2004489,국가재정법 일부개정법률안,김성원,의원,2016-12-20,2016-12-21,기획재정위원회,,
2004488,수도권정비계획법 일부개정법률안,김성원,의원,2016-12-20,2016-12-21,국토교통위원회,,
2004487,장애인·노인·임산부 등의 편의증진 보장에 관한 법률 일부개정법률안,김성원,의원,2016-12-20,2016-12-21,보건복지위원회,,
2004486,국유재산법 일부개정법률안,이종걸,의원,2016-12-20,2016-12-21,기획재정위원회,,
2004485,기후변화에 대응한 국민건강관리에 관한 법률안,천정배,의원,2016-12-20,2016-12-21,보건복지위원회,,
2004483,형사소송법 일부개정법률안,정부,정부,2016-12-20,2016-12-21,법제사법위원회,,
2004481,성폭력범죄의 처벌 등에 관한 특례법 일부개정법률안,정춘숙,의원,2016-12-20,2016-12-21,법제사법위원회,,
2004479,영유아보육법 일부개정법률안,김관영,의원,2016-12-20,2016-12-21,보건복지위원회,,
2004475,관광진흥법 일부개정법률안,김상희,의원,2016-12-19,2016-12-20,문화체육관광위원회,,
2004474,인성교육진흥법 일부개정법률안,조훈현,의원,2016-12-19,2016-12-20,교육위원회,,
2004471,4·16세월호참사 진상규명 및 안전사회 건설 등을 위한 특별법 폐지법률안,박주민,의원,2016-12-19,2016-12-20,농림축산식품해양수산위원회,,
2004469,국민건강보험법 일부개정법률안,이재정,의원,2016-12-19,2016-12-20,보건복지위원회,,
2004468,국가재정법 일부개정법률안,심재철,의원,2016-12-19,2016-12-20,기획재정위원회,,
2004467,약사법 일부개정법률안,정부,정부,2016-12-19,2016-12-20,보건복지위원회,,
2004465,약관의 규제에 관한 법률 일부개정법률안,최운열,의원,2016-12-19,2016-12-20,정무위원회,,
2004464,학교안전사고 예방 및 보상에 관한 법률 일부개정법률안,김상희,의원,2016-12-19,2016-12-20,교육위원회,,
2004463,부담금관리 기본법 일부개정법률안,심재철,의원,2016-12-19,2016-12-20,기획재정위원회,,
2004459,석탄산업법 일부개정법률안,이철규,의원,2016-12-19,2016-12-20,산업통상자원중소벤처기업위원회,,
2004458,보조금 관리에 관한 법률 일부개정법률안,한정애,의원,2016-12-19,2016-12-20,기획재정위원회,,
2004457,국회법 일부개정법률안,김병욱,의원,2016-12-19,2016-12-20,국회운영위원회,,
2004455,국회예산정책처법 일부개정법률안,김병욱,의원,2016-12-19,2016-12-20,국회운영위원회,,
2004454,국회입법조사처법 일부개정법률안,김병욱,의원,2016-12-19,2016-12-20,국회운영위원회,,
2004453,대통령기록물 관리에 관한 법률 일부개정법률안,이찬열,의원,2016-12-19,2016-12-20,행정안전위원회,,
2004452,창원산업의료대학 및 창원산업의료대학병원의 설치·운영에 관한 법률안,윤한홍,의원,2016-12-19,2016-12-20,교육위원회,,
2004451,예술인 복지법 일부개정법률안,조훈현,의원,2016-12-19,2016-12-20,문화체육관광위원회,,
2004450,건축법 일부개정법률안,송희경,의원,2016-12-19,2016-12-20,국토교통위원회,,
2004449,노인복지법 일부개정법률안,조경태,의원,2016-12-19,2016-12-20,보건복지위원회,,
2004447,공익사업을 위한 토지 등의 취득 및 보상에 관한 법률 일부개정법률안,원혜영,의원,2016-12-19,2016-12-20,국토교통위원회,,
2004445,국회법 일부개정법률안,홍철호,의원,2016-12-16,2016-12-19,국회운영위원회,,
2004443,제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 일부개정법률안,강창일,의원,2016-12-16,2016-12-19,행정안전위원회,,
2004438,건설근로자의 고용개선 등에 관한 법률 일부개정법률안,홍영표,의원,2016-12-16,2016-12-19,환경노동위원회,,
2004436,국가정보화 기본법 일부개정법률안,원유철,의원,2016-12-16,2016-12-19,과학기술정보방송통신위원회,,
2004435,군인보수법 일부개정법률안,김종대,의원,2016-12-16,2016-12-19,국방위원회,,
2004430,성폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안,김동철,의원,2016-12-16,2016-12-19,여성가족위원회,,
2004429,지방세법 일부개정법률안,이명수,의원,2016-12-16,2016-12-19,행정안전위원회,,
2004426,방송법 일부개정법률안,유동수,의원,2016-12-16,2016-12-19,과학기술정보방송통신위원회,,
2004425,법인세법 일부개정법률안,송영길,의원,2016-12-16,2016-12-19,기획재정위원회,,
2004424,소득세법 일부개정법률안,송영길,의원,2016-12-16,2016-12-19,기획재정위원회,,
2004423,도시개발법 일부개정법률안,남인순,의원,2016-12-16,2016-12-19,국토교통위원회,,
2004421,건설근로자의 고용개선 등에 관한 법률 일부개정법률안,서형수,의원,2016-12-16,2016-12-19,환경노동위원회,,
2004419,공직선거법 일부개정법률안,서청원,의원,2016-12-16,2018-10-19,정치개혁 특별위원회,,
2004417,국군조직법 일부개정법률안,백승주,의원,2016-12-16,2016-12-19,국방위원회,,
2004415,금융실명거래 및 비밀보장에 관한 법률 일부개정법률안,고용진,의원,2016-12-16,2016-12-19,정무위원회,,
2004413,민방위기본법 일부개정법률안,고용진,의원,2016-12-16,2016-12-19,행정안전위원회,,
2004412,국민건강증진법 일부개정법률안,윤종필,의원,2016-12-16,2016-12-19,보건복지위원회,,
2004411,형사소송법 일부개정법률안,함진규,의원,2016-12-16,2016-12-19,법제사법위원회,,
2004410,공공기관의 운영에 관한 법률 일부개정법률안,한정애,의원,2016-12-16,2016-12-19,기획재정위원회,,
2004409,근로기준법 일부개정법률안,한정애,의원,2016-12-16,2016-12-19,환경노동위원회,,
2004408,농촌 마을공동체 활성화 지원법안,홍문표,의원,2016-12-15,2016-12-16,농림축산식품해양수산위원회,,
2004407,한국교육방송공사법 일부개정법률안,박용진,의원,2016-12-15,2016-12-16,과학기술정보방송통신위원회,,
2004406,지뢰피해자 지원에 관한 특별법 일부개정법률안,김병기,의원,2016-12-15,2016-12-16,국방위원회,,
2004405,방송법 일부개정법률안,박용진,의원,2016-12-15,2016-12-16,과학기술정보방송통신위원회,,
2004404,방송문화진흥회법 일부개정법률안,박용진,의원,2016-12-15,2016-12-16,과학기술정보방송통신위원회,,
2004403,도로교통법 일부개정법률안,홍익표,의원,2016-12-15,2016-12-16,행정안전위원회,,
2004402,지방자치단체를 당사자로 하는 계약에 관한 법률 일부개정법률안,이훈,의원,2016-12-15,2016-12-16,행정안전위원회,,
2004400,남북한 간의 인도지원과 개발협력에 관한 법률안,이인영,의원,2016-12-15,2016-12-16,외교통일위원회,,
2004399,환경정책기본법 일부개정법률안,김삼화,의원,2016-12-15,2016-12-16,환경노동위원회,,
2004397,방송통신위원회의 설치 및 운영에 관한 법률 일부개정법률안,유승희,의원,2016-12-15,2016-12-16,과학기술정보방송통신위원회,,
2004396,국가를 당사자로 하는 계약에 관한 법률 일부개정법률안,이훈,의원,2016-12-15,2016-12-16,기획재정위원회,,
2004395,국회에서의 증언·감정 등에 관한 법률 일부개정법률안,김중로,의원,2016-12-15,2016-12-16,국회운영위원회,,
2004394,성폭력범죄의 처벌 등에 관한 특례법 일부개정법률안,김삼화,의원,2016-12-15,2016-12-16,법제사법위원회,,
2004393,교통약자의 이동편의 증진법 일부개정법률안,유승희,의원,2016-12-15,2016-12-16,국토교통위원회,,
2004392,식생활교육지원법 일부개정법률안,정부,정부,2016-12-15,2016-12-16,농림축산식품해양수산위원회,,
2004390,신에너지 및 재생에너지 개발·이용·보급 촉진법 일부개정법률안,함진규,의원,2016-12-15,2016-12-16,산업통상자원중소벤처기업위원회,,
2004389,사면법 일부개정법률안,박찬대,의원,2016-12-15,2016-12-16,법제사법위원회,,
2004386,고등교육법 일부개정법률안,이명수,의원,2016-12-14,2016-12-15,교육위원회,,
2004385,공무원연금법 일부개정법률안,이명수,의원,2016-12-14,2016-12-15,행정안전위원회,,
2004384,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,김정재,의원,2016-12-14,2016-12-15,환경노동위원회,,
2004383,지방자치법 일부개정법률안,이동섭,의원,2016-12-14,2016-12-15,행정안전위원회,,
2004379,고위공직자비리조사처 설치 및 운영에 관한 법률안,양승조,의원,2016-12-14,2018-11-07,사법개혁 특별위원회,,
2004378,재정건전화법안,송영길,의원,2016-12-14,2016-12-15,기획재정위원회,,
2004376,화재조사에 관한 법률안,표창원,의원,2016-12-14,2016-12-15,행정안전위원회,,
2004375,남북협력기금법 일부개정법률안,추혜선,의원,2016-12-14,2016-12-15,외교통일위원회,,
2004373,농지법 일부개정법률안,김현권,의원,2016-12-14,2016-12-15,농림축산식품해양수산위원회,,
2004372,한국장학재단 설립 등에 관한 법률 일부개정법률안,양승조,의원,2016-12-14,2016-12-15,교육위원회,,
2004371,공공기관의 운영에 관한 법률 일부개정법률안,안철수,의원,2016-12-14,2016-12-15,기획재정위원회,,
2004370,민법 일부개정법률안,이철규,의원,2016-12-14,2016-12-15,법제사법위원회,,
2004369,수산자원관리법 일부개정법률안,이군현,의원,2016-12-14,2016-12-15,농림축산식품해양수산위원회,,
2004367,선원법 일부개정법률안,조응천,의원,2016-12-14,2016-12-15,농림축산식품해양수산위원회,,
2004366,전직대통령 예우에 관한 법률 일부개정법률안,송영길,의원,2016-12-14,2016-12-15,행정안전위원회,,
2004365,병역법 일부개정법률안,조응천,의원,2016-12-14,2016-12-15,국방위원회,,
2004364,국민보호와 공공안전을 위한 테러방지법 폐지법률안,윤종오,의원,2016-12-14,2016-12-15,정보위원회,,
2004363,약사법 일부개정법률안,설훈,의원,2016-12-13,2016-12-14,보건복지위원회,,
2004362,의료법 일부개정법률안,설훈,의원,2016-12-13,2016-12-14,보건복지위원회,,
2004357,사료관리법 일부개정법률안,황주홍,의원,2016-12-13,2016-12-14,농림축산식품해양수산위원회,,
2004355,방송법 일부개정법률안,윤종오,의원,2016-12-13,2016-12-14,과학기술정보방송통신위원회,,
2004351,가족관계의 등록 등에 관한 법률 일부개정법률안,김승희,의원,2016-12-13,2016-12-14,법제사법위원회,,
