2013462,국민연금법 일부개정법률안,남인순,의원,2018-05-04,2018-05-08,보건복지위원회,,
2013459,도로교통법 일부개정법률안,안규백,의원,2018-05-04,2018-05-08,행정안전위원회,,
2013458,공직선거법 일부개정법률안,안규백,의원,2018-05-04,2018-10-19,정치개혁 특별위원회,,
2013457,교통약자의 이동편의 증진법 일부개정법률안,박경미,의원,2018-05-04,2018-05-08,국토교통위원회,,
2013456,체육시설의 설치·이용에 관한 법률 일부개정법률안,안규백,의원,2018-05-04,2018-05-08,문화체육관광위원회,,
2013454,학교폭력예방 및 대책에 관한 법률 일부개정법률안,권미혁,의원,2018-05-04,2018-05-08,교육위원회,,
2013453,장애인복지법 일부개정법률안,권미혁,의원,2018-05-04,2018-05-08,보건복지위원회,,
2013452,어린이 식생활안전관리 특별법 일부개정법률안,성일종,의원,2018-05-04,2018-05-08,보건복지위원회,,
2013451,경제자유구역의 지정 및 운영에 관한 특별법 일부개정법률안,이학재,의원,2018-05-04,2018-05-08,산업통상자원중소벤처기업위원회,,
2013450,아동복지법 일부개정법률안,이학재,의원,2018-05-04,2018-05-08,보건복지위원회,,
2013449,공직선거법 일부개정법률안,위성곤,의원,2018-05-04,2018-07-31,행정안전위원회,,
2013448,노인장기요양보험법 일부개정법률안,박인숙,의원,2018-05-04,2018-05-08,보건복지위원회,,
2013447,교육관련기관의 정보공개에 관한 특례법 일부개정법률안,신동근,의원,2018-05-04,2018-05-08,교육위원회,,
2013446,중소기업 인력지원 특별법 일부개정법률안,손금주,의원,2018-05-04,2018-05-08,산업통상자원중소벤처기업위원회,,
2013445,기간제 및 단시간근로자 보호 등에 관한 법률 일부개정법률안,임이자,의원,2018-05-04,2018-05-08,환경노동위원회,,
2013444,학교용지 확보 등에 관한 특례법 일부개정법률안,유은혜,의원,2018-05-04,2018-05-08,교육위원회,,
2013443,자율방범대 설치 및 지원에 관한 법률안,김태흠,의원,2018-05-04,2018-05-08,행정안전위원회,,
2013442,수산업·어촌 발전 기본법 일부개정법률안,황주홍,의원,2018-05-04,2018-05-09,농림축산식품해양수산위원회,,
2013441,국가재정법 일부개정법률안,황주홍,의원,2018-05-04,2018-05-09,기획재정위원회,,
2013440,응급의료에 관한 법률 일부개정법률안,김태흠,의원,2018-05-04,2018-05-08,보건복지위원회,,
2013439,군사기밀 보호법 일부개정법률안,이종명,의원,2018-05-04,2018-05-08,국방위원회,,
2013438,학교체육 진흥법 일부개정법률안,안민석,의원,2018-05-04,2018-05-08,교육위원회,,
2013437,산업재해보상보험법 일부개정법률안,신창현,의원,2018-05-03,2018-05-04,환경노동위원회,,
2013436,여성기업지원에 관한 법률 일부개정법률안,백재현,의원,2018-05-03,2018-05-04,산업통상자원중소벤처기업위원회,,
2013435,국회법 일부개정법률안,김종회,의원,2018-05-03,2018-05-04,국회운영위원회,,
2013434,문화재보호기금법 일부개정법률안,박경미,의원,2018-05-03,2018-05-04,문화체육관광위원회,,
2013433,성폭력범죄의 처벌 등에 관한 특례법 일부개정법률안,윤후덕,의원,2018-05-03,2018-05-04,법제사법위원회,,
2013431,성폭력범죄의 처벌 등에 관한 특례법 일부개정법률안,박경미,의원,2018-05-03,2018-05-04,법제사법위원회,,
2013428,건축법 일부개정법률안,윤후덕,의원,2018-05-03,2018-05-04,국토교통위원회,,
2013427,관광진흥개발기금법 일부개정법률안,박경미,의원,2018-05-03,2018-05-04,문화체육관광위원회,,
2013425,교통약자의 이동편의 증진법 일부개정법률안,서영교,의원,2018-05-03,2018-05-04,국토교통위원회,,
2013422,중소기업창업 지원법 일부개정법률안,박재호,의원,2018-05-03,2018-05-04,산업통상자원중소벤처기업위원회,,
2013421,공직선거법 일부개정법률안,정갑윤,의원,2018-05-03,2018-10-19,정치개혁 특별위원회,,
2013420,국유재산특례제한법 일부개정법률안,김병욱,의원,2018-05-03,2018-05-04,기획재정위원회,,
2013419,지방자치단체 출자·출연 기관의 운영에 관한 법률 일부개정법률안,소병훈,의원,2018-05-03,2018-05-04,행정안전위원회,,
2013418,지방공기업법 일부개정법률안,소병훈,의원,2018-05-03,2018-05-04,행정안전위원회,,
2013417,국적법 일부개정법률안,송석준,의원,2018-05-03,2018-05-04,법제사법위원회,,
2013416,농지법 일부개정법률안,김재원,의원,2018-05-03,2018-05-04,농림축산식품해양수산위원회,,
2013415,가정폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안,이동섭,의원,2018-05-03,2018-05-04,여성가족위원회,,
2013414,제대군인지원에 관한 법률 일부개정법률안,김성찬,의원,2018-05-03,2018-05-04,정무위원회,,
2013413,소방기본법 일부개정법률안,이동섭,의원,2018-05-03,2018-05-04,행정안전위원회,,
2013411,초·중등교육법 일부개정법률안,김종회,의원,2018-05-03,2018-05-04,교육위원회,,
2013409,공공기관의 운영에 관한 법률 일부개정법률안,강창일,의원,2018-05-03,2018-05-04,기획재정위원회,,
2013408,산업집적활성화 및 공장설립에 관한 법률 일부개정법률안,김규환,의원,2018-05-03,2018-05-04,산업통상자원중소벤처기업위원회,,
2013407,식생활교육지원법 일부개정법률안,위성곤,의원,2018-05-03,2018-05-04,농림축산식품해양수산위원회,,
2013406,지방문화원진흥법 일부개정법률안,김병욱,의원,2018-05-03,2018-05-04,문화체육관광위원회,,
2013405,문화재수리 등에 관한 법률 일부개정법률안,김병욱,의원,2018-05-03,2018-05-04,문화체육관광위원회,,
2013404,유통산업발전법 일부개정법률안,김규환,의원,2018-05-03,2018-05-08,산업통상자원중소벤처기업위원회,,
2013403,평생교육법 일부개정법률안,김병욱,의원,2018-05-03,2018-05-08,교육위원회,,
2013399,공직선거법 일부개정법률안,김정재,의원,2018-05-02,2018-10-19,정치개혁 특별위원회,,
2013398,국가과학기술자문회의법 일부개정법률안,이헌승,의원,2018-05-02,2018-05-03,과학기술정보방송통신위원회,,
2013397,조세특례제한법 일부개정법률안,김순례,의원,2018-05-02,2018-05-03,기획재정위원회,,
2013396,발전소주변지역 지원에 관한 법률 일부개정법률안,정우택,의원,2018-05-02,2018-05-03,산업통상자원중소벤처기업위원회,,
2013395,원자력발전소 가동 중단 등에 따른 피해조사 및 보상에 관한 특별법안,이철우,의원,2018-05-02,2018-05-03,산업통상자원중소벤처기업위원회,,
2013394,폐기물관리법 일부개정법률안,하태경,의원,2018-05-02,2018-05-03,환경노동위원회,,
2013392,생명공학육성법 일부개정법률안,박홍근,의원,2018-05-02,2018-05-03,과학기술정보방송통신위원회,,
2013390,지진·화산재해대책법 일부개정법률안,김정재,의원,2018-05-02,2018-05-03,행정안전위원회,,
2013389,국회의원조원진 징계안,박홍근,의원,2018-05-02,2018-09-27,윤리특별위원회,,
2013388,국토의 계획 및 이용에 관한 법률 일부개정법률안,이헌승,의원,2018-05-02,2018-05-03,국토교통위원회,,
2013387,보조금 관리에 관한 법률 일부개정법률안,심기준,의원,2018-05-02,2018-05-03,기획재정위원회,,
2013386,조세특례제한법 일부개정법률안,강효상,의원,2018-05-02,2018-05-03,기획재정위원회,,
2013384,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,임이자,의원,2018-05-02,2018-05-03,환경노동위원회,,
2013383,국회법 일부개정법률안,박홍근,의원,2018-05-02,2018-05-03,국회운영위원회,,
2013381,양성평등기본법 일부개정법률안,박경미,의원,2018-05-02,2018-05-03,여성가족위원회,,
2013376,금융실명거래 및 비밀보장에 관한 법률 일부개정법률안,박용진,의원,2018-05-02,2018-05-03,정무위원회,,
2013375,자동차관리법 일부개정법률안,정용기,의원,2018-05-02,2018-05-03,국토교통위원회,,
2013374,정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안,신용현,의원,2018-05-01,2018-05-02,과학기술정보방송통신위원회,,
2013373,병역법 일부개정법률안,정인화,의원,2018-05-01,2018-05-02,국방위원회,,
2013372,동물보호법 일부개정법률안,이종배,의원,2018-05-01,2018-05-02,농림축산식품해양수산위원회,,
2013371,한국사학진흥재단법 일부개정법률안,곽상도,의원,2018-05-01,2018-05-02,교육위원회,,
2013370,국유재산특례제한법 일부개정법률안,곽상도,의원,2018-05-01,2018-05-02,기획재정위원회,,
2013368,초·중등교육법 일부개정법률안,송옥주,의원,2018-05-01,2018-05-02,교육위원회,,
2013367,최저임금법 일부개정법률안,송옥주,의원,2018-05-01,2018-05-02,환경노동위원회,,
2013366,지방자치법 일부개정법률안,권칠승,의원,2018-05-01,2018-05-02,행정안전위원회,,
2013365,공직선거법 일부개정법률안,권칠승,의원,2018-05-01,2018-07-31,행정안전위원회,,
2013364,신문 등의 진흥에 관한 법률 일부개정법률안,강효상,의원,2018-05-01,2018-05-02,문화체육관광위원회,,
2013363,농지법 일부개정법률안,장병완,의원,2018-05-01,2018-05-02,농림축산식품해양수산위원회,,
2013362,중소기업 기술혁신 촉진법 일부개정법률안,손금주,의원,2018-05-01,2018-05-02,산업통상자원중소벤처기업위원회,,
2013361,성폭력범죄의 처벌 등에 관한 특례법 일부개정법률안,이찬열,의원,2018-05-01,2018-05-02,법제사법위원회,,
2013360,신문 등의 진흥에 관한 법률 일부개정법률안,이언주,의원,2018-05-01,2018-05-02,문화체육관광위원회,,
2013359,농업·농촌 및 식품산업 기본법 일부개정법률안,김현권,의원,2018-04-30,2018-05-01,농림축산식품해양수산위원회,,
2013356,농어업인의 안전보험 및 안전재해예방에 관한 법률 일부개정법률안,김현권,의원,2018-04-30,2018-05-01,농림축산식품해양수산위원회,,
2013355,위험물안전관리법 일부개정법률안,이주영,의원,2018-04-30,2018-05-01,행정안전위원회,,
2013354,의무소방대설치법 일부개정법률안,이주영,의원,2018-04-30,2018-05-01,행정안전위원회,,
2013353,신문 등의 진흥에 관한 법률 일부개정법률안,박대출,의원,2018-04-30,2018-05-01,문화체육관광위원회,,
2013352,화재예방 소방시설 설치·유지 및 안전관리에 관한 법률 일부개정법률안,이주영,의원,2018-04-30,2018-05-01,행정안전위원회,,
