2018848,국유재산특례제한법 일부개정법률안,윤준호,의원,2019-02-26,2019-02-27,기획재정위원회,,
2018847,해양경비법 일부개정법률안,윤준호,의원,2019-02-26,2019-02-27,농림축산식품해양수산위원회,,
2018846,지적재조사에 관한 특별법 일부개정법률안,홍익표,의원,2019-02-26,2019-02-27,국토교통위원회,,
2018845,재건축초과이익 환수에 관한 법률 일부개정법률안,홍익표,의원,2019-02-26,2019-02-27,국토교통위원회,,
2018844,주민등록법 일부개정법률안,홍익표,의원,2019-02-26,2019-02-27,행정안전위원회,,
2018842,진실·화해를 위한 과거사정리 기본법 일부개정법률안,홍익표,의원,2019-02-26,2019-02-27,행정안전위원회,,
2018841,형사보상 및 명예회복에 관한 법률 일부개정법률안,홍익표,의원,2019-02-26,2019-02-27,법제사법위원회,,
2018840,집합건물의 소유 및 관리에 관한 법률 일부개정법률안,홍익표,의원,2019-02-26,2019-02-27,법제사법위원회,,
2018839,가축 및 축산물 이력관리에 관한 법률 일부개정법률안,박완주,의원,2019-02-26,2019-02-27,농림축산식품해양수산위원회,,
2018838,농업소득의 보전에 관한 법률 일부개정법률안,엄용수,의원,2019-02-26,2019-02-27,농림축산식품해양수산위원회,,
2018837,상속세 및 증여세법 일부개정법률안,윤후덕,의원,2019-02-26,2019-02-27,기획재정위원회,,
2018836,청소년 기본법 일부개정법률안,이주영,의원,2019-02-26,2019-02-27,여성가족위원회,,
2018835,대일항쟁기 강제동원 피해조사 및 국외강제동원 희생자 등 지원에 관한 특별법 일부개정법률안,오제세,의원,2019-02-26,2019-02-27,행정안전위원회,,
2018834,취업 후 학자금 상환 특별법 일부개정법률안,이종배,의원,2019-02-26,2019-02-27,교육위원회,,
2018833,초지법 일부개정법률안,박완주,의원,2019-02-26,2019-02-27,농림축산식품해양수산위원회,,
2018832,농어촌정비법 일부개정법률안,박완주,의원,2019-02-26,2019-02-27,농림축산식품해양수산위원회,,
2018831,국민체육진흥법 일부개정법률안,윤종필,의원,2019-02-26,2019-02-27,문화체육관광위원회,,
2018830,지방교육자치에 관한 법률 일부개정법률안,이종배,의원,2019-02-26,2019-02-27,교육위원회,,
2018829,발전소주변지역 지원에 관한 법률 일부개정법률안,유승희,의원,2019-02-26,2019-02-27,산업통상자원중소벤처기업위원회,,
2018828,가족관계의 등록 등에 관한 법률 일부개정법률안,신동근,의원,2019-02-26,2019-02-27,법제사법위원회,,
2018827,지방세법 일부개정법률안,유승희,의원,2019-02-26,2019-02-27,행정안전위원회,,
2018826,학교체육 진흥법 일부개정법률안,유승희,의원,2019-02-26,2019-02-27,교육위원회,,
