ZZ20222,헌법재판소 재판관후보자이석태 인사청문요청안,대법원장,기타,2018-08-27,2018-08-28,법제사법위원회,,
2015073,정치자금법 일부개정법률안,정종섭,의원,2018-08-27,2018-10-19,정치개혁 특별위원회,,
2015072,공직선거법 일부개정법률안,정종섭,의원,2018-08-27,2018-10-19,정치개혁 특별위원회,,
2015071,건설산업기본법 일부개정법률안,정동영,의원,2018-08-27,2018-08-28,국토교통위원회,,
2015070,지역균형발전 기부금에 관한 법률안,정인화,의원,2018-08-27,2018-08-28,행정안전위원회,,
2015069,근로기준법 일부개정법률안,김수민,의원,2018-08-27,2018-08-28,환경노동위원회,,
2015068,공공단체등 위탁선거에 관한 법률 일부개정법률안,강석호,의원,2018-08-27,2018-08-28,행정안전위원회,,
2015067,기부금품의 모집 및 사용에 관한 법률 일부개정법률안,강석호,의원,2018-08-27,2018-08-28,행정안전위원회,,
2015066,아동·청소년의 성보호에 관한 법률 일부개정법률안,이정미,의원,2018-08-27,2018-08-28,여성가족위원회,,
2015065,성폭력범죄의 처벌 등에 관한 특례법 일부개정법률안,이정미,의원,2018-08-27,2018-08-28,법제사법위원회,,
2015064,자동차관리법 일부개정법률안,김상훈,의원,2018-08-27,2018-08-28,국토교통위원회,,
2015062,형법 일부개정법률안,이정미,의원,2018-08-27,2018-08-29,법제사법위원회,,
2015061,개인정보 보호법 일부개정법률안,이수혁,의원,2018-08-27,2018-08-28,행정안전위원회,,
2015060,참전유공자 예우 및 단체설립에 관한 법률 일부개정법률안,이명수,의원,2018-08-27,2018-08-28,정무위원회,,
2015057,감염병의 예방 및 관리에 관한 법률 일부개정법률안,정춘숙,의원,2018-08-27,2018-08-28,보건복지위원회,,
2015056,자동차손해배상 보장법 일부개정법률안,정갑윤,의원,2018-08-27,2018-08-28,국토교통위원회,,
2015055,자동차관리법 일부개정법률안,이용호,의원,2018-08-27,2018-08-28,국토교통위원회,,
2015054,민영소년원의 설치ㆍ운영에 관한 법률안,정부,정부,2018-08-27,2018-08-28,법제사법위원회,,
2015053,경제사회노동위원회법 일부개정법률안,김영진,의원,2018-08-27,2018-08-28,환경노동위원회,,
2015052,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,김성찬,의원,2018-08-27,2018-08-28,정무위원회,,
2015051,산업기술의 유출방지 및 보호에 관한 법률 일부개정법률안,김규환,의원,2018-08-27,2018-08-28,산업통상자원중소벤처기업위원회,,
2015050,폐기물관리법 일부개정법률안,엄용수,의원,2018-08-27,2018-08-28,환경노동위원회,,
2015049,영유아보육법 일부개정법률안,신보라,의원,2018-08-27,2018-08-28,보건복지위원회,,
2015047,국민연금법 일부개정법률안,김광수,의원,2018-08-27,2018-08-28,보건복지위원회,,
2015046,근로기준법 일부개정법률안,안상수,의원,2018-08-27,2018-08-28,환경노동위원회,,
2015044,국가균형발전 특별법 일부개정법률안,정운천,의원,2018-08-27,2018-08-28,기획재정위원회,,
2015042,자동차관리법 일부개정법률안,심재철,의원,2018-08-27,2018-08-28,국토교통위원회,,
2015039,하천법 일부개정법률안,윤관석,의원,2018-08-24,2018-08-27,국토교통위원회,,
2015038,재한외국인 처우 기본법 일부개정법률안,정성호,의원,2018-08-24,2018-08-27,법제사법위원회,,
2015037,서민의 금융생활 지원에 관한 법률 일부개정법률안,전재수,의원,2018-08-24,2018-08-27,정무위원회,,
2015036,국가재정법 일부개정법률안,정성호,의원,2018-08-24,2018-08-27,기획재정위원회,,
2015035,공직선거법 일부개정법률안,이학재,의원,2018-08-24,2018-10-19,정치개혁 특별위원회,,
2015034,농업소득의 보전에 관한 법률 일부개정법률안,김종회,의원,2018-08-24,2018-08-27,농림축산식품해양수산위원회,,
2015033,최저임금법 일부개정법률안,임이자,의원,2018-08-24,2018-08-27,환경노동위원회,,
2015032,남녀고용평등과 일·가정 양립 지원에 관한 법률 일부개정법률안,장정숙,의원,2018-08-24,2018-08-27,환경노동위원회,,
2015031,국유재산특례제한법 일부개정법률안,권칠승,의원,2018-08-24,2018-08-27,기획재정위원회,,
2015030,조세특례제한법 일부개정법률안,이동섭,의원,2018-08-24,2018-08-27,기획재정위원회,,
2015027,형법 일부개정법률안,이동섭,의원,2018-08-24,2018-08-27,법제사법위원회,,
2015026,부동산 가격공시에 관한 법률 일부개정법률안,김현아,의원,2018-08-24,2018-08-27,국토교통위원회,,
2015025,지방세법 일부개정법률안,김현아,의원,2018-08-24,2018-08-27,행정안전위원회,,
2015022,발달장애인 권리보장 및 지원에 관한 법률 일부개정법률안,김순례,의원,2018-08-24,2018-08-27,보건복지위원회,,
2015021,정보통신망 이용촉진 및 정보보호 등에 관한 법률 일부개정법률안,송희경,의원,2018-08-24,2018-08-27,과학기술정보방송통신위원회,,
2015020,도로교통법 일부개정법률안,신창현,의원,2018-08-24,2018-08-27,행정안전위원회,,
2015017,장애인복지법 일부개정법률안,정춘숙,의원,2018-08-23,2018-08-24,보건복지위원회,,
2015016,도로교통법 일부개정법률안,김승희,의원,2018-08-23,2018-08-24,행정안전위원회,,
2015015,공직선거법 일부개정법률안,이학재,의원,2018-08-23,2018-10-19,정치개혁 특별위원회,,
2015014,화장품법 일부개정법률안,김상희,의원,2018-08-23,2018-08-24,보건복지위원회,,
2015013,실내공기질 관리법 일부개정법률안,김도읍,의원,2018-08-23,2018-08-24,환경노동위원회,,
2015012,산림문화·휴양에 관한 법률 일부개정법률안,이장우,의원,2018-08-23,2018-08-24,농림축산식품해양수산위원회,,
2015010,국회법 일부개정법률안,박홍근,의원,2018-08-23,2018-08-24,국회운영위원회,,
2015009,보호소년 등의 처우에 관한 법률 일부개정법률안,정부,정부,2018-08-23,2018-08-24,법제사법위원회,,
2015008,성폭력방지 및 피해자보호 등에 관한 법률 일부개정법률안,천정배,의원,2018-08-23,2018-08-24,여성가족위원회,,
2015007,공직자윤리법 일부개정법률안,박홍근,의원,2018-08-23,2018-08-24,행정안전위원회,,
2015006,기상산업진흥법 일부개정법률안,정부,정부,2018-08-23,2018-08-24,환경노동위원회,,
2015004,부패방지 및 국민권익위원회의 설치와 운영에 관한 법률 일부개정법률안,정부,정부,2018-08-23,2018-08-24,정무위원회,,
2015003,소방기본법 일부개정법률안,강창일,의원,2018-08-23,2018-08-24,행정안전위원회,,
2015002,전기사업법 일부개정법률안,김도읍,의원,2018-08-23,2018-08-24,산업통상자원중소벤처기업위원회,,
2015001,자동차관리법 일부개정법률안,유승민,의원,2018-08-23,2018-08-24,국토교통위원회,,
2015000,최저임금법 일부개정법률안,박대출,의원,2018-08-23,2018-08-24,환경노동위원회,,
2014999,도로교통법 일부개정법률안,유승민,의원,2018-08-23,2018-08-24,행정안전위원회,,
2014996,근로기준법 일부개정법률안,나경원,의원,2018-08-23,2018-08-24,환경노동위원회,,
2014995,주택법 일부개정법률안,신창현,의원,2018-08-22,2018-08-23,국토교통위원회,,
2014992,국회법 일부개정법률안,황주홍,의원,2018-08-22,2018-08-23,국회운영위원회,,
2014991,국가재정법 일부개정법률안,황주홍,의원,2018-08-22,2018-08-23,기획재정위원회,,
2014990,청원경찰법 일부개정법률안,강훈식,의원,2018-08-22,2018-08-23,행정안전위원회,,
2014989,전원개발촉진법 일부개정법률안,강훈식,의원,2018-08-22,2018-08-23,산업통상자원중소벤처기업위원회,,
2014988,스마트도시 조성 및 산업진흥 등에 관한 법률 일부개정법률안,박맹우,의원,2018-08-22,2018-08-23,국토교통위원회,,
2014986,게임산업진흥에 관한 법률 일부개정법률안,김삼화,의원,2018-08-22,2018-08-23,문화체육관광위원회,,
2014985,해저광물자원 개발법 일부개정법률안,강길부,의원,2018-08-22,2018-08-23,산업통상자원중소벤처기업위원회,,
ZZ20221,「출입국관리법 일부개정법률안」에 대한 의견표명 결정문,국가인권위원회위원장,기타,2018-08-21,,,,
2014983,5·18민주화운동 등에 관한 특별법 일부개정법률안,박광온,의원,2018-08-21,2018-08-22,법제사법위원회,,
2014982,성폭력범죄의 처벌 등에 관한 특례법 일부개정법률안,김수민,의원,2018-08-21,2018-08-22,법제사법위원회,,
2014981,형법 일부개정법률안,김수민,의원,2018-08-21,2018-08-22,법제사법위원회,,
2014980,국립묘지의 설치 및 운영에 관한 법률 일부개정법률안,박광온,의원,2018-08-21,2018-08-22,정무위원회,,
2014979,조세특례제한법 일부개정법률안,박광온,의원,2018-08-21,2018-08-22,기획재정위원회,,
2014978,정당법 일부개정법률안,박광온,의원,2018-08-21,2018-10-19,정치개혁 특별위원회,,
2014977,제주4·3사건 진상규명 및 희생자 명예회복에 관한 특별법 일부개정법률안,박광온,의원,2018-08-21,2018-08-22,행정안전위원회,,
2014976,여신전문금융업법 일부개정법률안,이진복,의원,2018-08-21,2018-08-22,정무위원회,,
2014975,서비스산업발전기본법안,김정우,의원,2018-08-21,2018-08-22,기획재정위원회,,
2014974,에너지산업융복합단지의 지정 및 육성에 관한 특별법 일부개정법률안,최연혜,의원,2018-08-21,2018-08-22,산업통상자원중소벤처기업위원회,,
2014973,장애인고용촉진 및 직업재활법 일부개정법률안,문진국,의원,2018-08-21,2018-08-22,환경노동위원회,,
2014972,의료법 일부개정법률안,천정배,의원,2018-08-21,2018-08-22,보건복지위원회,,
2014971,법원조직법 일부개정법률안,김삼화,의원,2018-08-21,2018-08-22,법제사법위원회,,
2014970,물환경보전법 일부개정법률안,문진국,의원,2018-08-21,2018-08-22,환경노동위원회,,
2014968,국민건강보험법 일부개정법률안,박재호,의원,2018-08-21,2018-08-22,보건복지위원회,,
2014967,산업재해보상보험법 일부개정법률안,박재호,의원,2018-08-21,2018-08-22,환경노동위원회,,
2014966,국민연금법 일부개정법률안,박재호,의원,2018-08-21,2018-08-22,보건복지위원회,,
2014965,공직선거법 일부개정법률안,임이자,의원,2018-08-21,2018-10-19,정치개혁 특별위원회,,
2014964,대·중소기업 상생협력 촉진에 관한 법률 일부개정법률안,어기구,의원,2018-08-21,2018-08-22,산업통상자원중소벤처기업위원회,,
2014960,승강기시설 안전관리법 일부개정법률안,김도읍,의원,2018-08-20,2018-08-21,행정안전위원회,,
2014959,신에너지 및 재생에너지 개발·이용·보급 촉진법 일부개정법률안,김해영,의원,2018-08-20,2018-08-21,산업통상자원중소벤처기업위원회,,
2014958,저작권법 일부개정법률안,김해영,의원,2018-08-20,2018-08-21,문화체육관광위원회,,
2014957,지방세특례제한법 일부개정법률안,김현아,의원,2018-08-20,2018-08-21,행정안전위원회,,
2014956,해양환경 보전 및 활용에 관한 법률 일부개정법률안,박주현,의원,2018-08-20,2018-08-21,농림축산식품해양수산위원회,,
2014955,협동조합 기본법 일부개정법률안,김광수,의원,2018-08-20,2018-08-21,기획재정위원회,,
2014954,수산업협동조합법 일부개정법률안,김광수,의원,2018-08-20,2018-08-21,농림축산식품해양수산위원회,,
2014952,대한민국재향경우회법 일부개정법률안,나경원,의원,2018-08-20,2018-08-21,행정안전위원회,,
2014951,대체복무역 편입 및 복무 등에 관한 법률안,김학용,의원,2018-08-20,2018-08-21,국방위원회,,
2014950,남북협력기금법 일부개정법률안,박경미,의원,2018-08-20,2018-08-21,외교통일위원회,,
2014949,병역법 일부개정법률안,김학용,의원,2018-08-20,2018-08-21,국방위원회,,
