2014160,고용상 연령차별금지 및 고령자고용촉진에 관한 법률 일부개정법률안,김삼화,의원,2018-07-02,2018-07-17,환경노동위원회,2019-04-05,대안반영폐기
2014131,빈집 및 소규모주택 정비에 관한 특례법 일부개정법률안,이원욱,의원,2018-06-29,2018-07-17,국토교통위원회,2019-04-05,대안반영폐기
2014063,드론산업의 육성 및 지원에 관한 법률안,정동영,의원,2018-06-28,2018-07-17,국토교통위원회,2019-04-05,수정가결
2014012,공동주택관리법 일부개정법률안,민홍철,의원,2018-06-26,2018-07-17,국토교통위원회,2019-04-05,대안반영폐기
2013998,6ㆍ25전쟁 무공훈장 수여 등에 관한 법률안,이종명,의원,2018-06-25,2018-07-17,국방위원회,2019-04-05,수정가결
2013989,민간임대주택에 관한 특별법 일부개정법률안,함진규,의원,2018-06-22,2018-07-17,국토교통위원회,2019-04-05,대안반영폐기
2013885,축산물 위생관리법 일부개정법률안,백혜련,의원,2018-06-04,2018-07-17,보건복지위원회,2019-04-05,대안반영폐기
2013842,빈집 및 소규모주택 정비에 관한 특례법 일부개정법률안,김정재,의원,2018-05-30,2018-07-17,국토교통위원회,2019-04-05,대안반영폐기
2013841,건축법 일부개정법률안,변재일,의원,2018-05-30,2018-07-17,국토교통위원회,2019-04-05,대안반영폐기
2013824,전기사업법 일부개정법률안,김기선,의원,2018-05-29,2018-07-17,산업통상자원중소벤처기업위원회,2019-04-05,대안반영폐기
2013742,평생교육법 일부개정법률안,경대수,의원,2018-05-24,2018-05-25,교육위원회,2019-04-05,수정가결
2013697,해외건설 촉진법 일부개정법률안,김상훈,의원,2018-05-23,2018-05-24,국토교통위원회,2019-04-05,대안반영폐기
2013696,건설기술 진흥법 일부개정법률안,김상훈,의원,2018-05-23,2018-05-24,국토교통위원회,2019-04-05,수정가결
2013695,건설산업기본법 일부개정법률안,김상훈,의원,2018-05-23,2018-05-24,국토교통위원회,2019-04-05,수정가결
2013675,여객자동차 운수사업법 일부개정법률안,함진규,의원,2018-05-21,2018-05-23,국토교통위원회,2019-04-05,수정가결
2013429,장애인·고령자 등 주거약자 지원에 관한 법률 일부개정법률안,윤후덕,의원,2018-05-03,2018-05-04,국토교통위원회,2019-04-05,수정가결
2013400,국회법 일부개정법률안,김경수,의원,2018-05-02,2018-05-03,국회운영위원회,2019-04-05,대안반영폐기
2013369,녹색건축물 조성 지원법 일부개정법률안,송옥주,의원,2018-05-01,2018-05-02,국토교통위원회,2019-04-05,대안반영폐기
2013304,공동주택관리법 일부개정법률안,민홍철,의원,2018-04-30,2018-05-01,국토교통위원회,2019-04-05,대안반영폐기
2013198,국회법 일부개정법률안,원혜영,의원,2018-04-23,2018-04-24,국회운영위원회,2019-04-05,대안반영폐기
2013188,철도안전법 일부개정법률안,이헌승,의원,2018-04-23,2018-04-24,국토교통위원회,2019-04-05,대안반영폐기
2013142,공공주택 특별법 일부개정법률안,이해찬,의원,2018-04-18,2018-04-19,국토교통위원회,2019-04-05,대안반영폐기
2013118,건축법 일부개정법률안,김석기,의원,2018-04-18,2018-04-19,국토교통위원회,2019-04-05,대안반영폐기
2013060,국가재정법 일부개정법률안,김성식,의원,2018-04-13,2018-04-16,기획재정위원회,2019-04-05,수정가결
2013019,공동주택관리법 일부개정법률안,안호영,의원,2018-04-11,2018-04-12,국토교통위원회,2019-04-05,대안반영폐기
2013011,녹색건축물 조성 지원법 일부개정법률안,안호영,의원,2018-04-11,2018-04-12,국토교통위원회,2019-04-05,대안반영폐기
2013001,출입국관리법 일부개정법률안,박경미,의원,2018-04-10,2018-04-11,법제사법위원회,2019-04-05,대안반영폐기
2012979,군사기지 및 군사시설 보호법 일부개정법률안,김중로,의원,2018-04-09,2018-04-10,국방위원회,2019-04-05,대안반영폐기
2012977,공동주택관리법 일부개정법률안,안호영,의원,2018-04-09,2018-04-10,국토교통위원회,2019-04-05,대안반영폐기
2012869,공동주택관리법 일부개정법률안,강훈식,의원,2018-04-03,2018-04-04,국토교통위원회,2019-04-05,대안반영폐기
2012788,건축법 일부개정법률안,김영호,의원,2018-03-30,2018-04-02,국토교통위원회,2019-04-05,대안반영폐기
2012778,건축법 일부개정법률안,황희,의원,2018-03-29,2018-03-30,국토교통위원회,2019-04-05,대안반영폐기
2012640,한국전문대학교육협의회법 일부개정법률안,김한정,의원,2018-03-23,2018-03-26,교육위원회,2019-04-05,원안가결
2012585,건축법 일부개정법률안,윤후덕,의원,2018-03-21,2018-03-22,국토교통위원회,2019-04-05,대안반영폐기
2012468,특수임무수행자 보상에 관한 법률 일부개정법률안,김용태,의원,2018-03-14,2018-03-15,국방위원회,2019-04-05,수정가결
2012448,의료법 일부개정법률안,윤소하,의원,2018-03-13,2018-03-14,보건복지위원회,2019-04-05,대안반영폐기
2012429,교통약자의 이동편의 증진법 일부개정법률안,임종성,의원,2018-03-09,2018-03-12,국토교통위원회,2019-04-05,대안반영폐기
2012427,건축법 일부개정법률안,임종성,의원,2018-03-09,2018-03-12,국토교통위원회,2019-04-05,대안반영폐기
2012366,교통약자의 이동편의 증진법 일부개정법률안,백혜련,의원,2018-03-07,2018-03-12,국토교통위원회,2019-04-05,대안반영폐기
2011908,건축법 일부개정법률안,박병석,의원,2018-02-12,2018-02-13,국토교통위원회,2019-04-05,대안반영폐기
2011907,군용항공기 비행안전성 인증에 관한 법률 일부개정법률안,김종대,의원,2018-02-12,2018-02-13,국방위원회,2019-04-05,대안반영폐기
2011854,자동차관리법 일부개정법률안,박경미,의원,2018-02-08,2018-02-09,국토교통위원회,2019-04-05,대안반영폐기
2011845,의료법 일부개정법률안,강병원,의원,2018-02-08,2018-02-09,보건복지위원회,2019-04-05,대안반영폐기
2011832,자동차관리법 일부개정법률안,황희,의원,2018-02-08,2018-02-09,국토교통위원회,2019-04-05,대안반영폐기
2011819,5·18민주유공자예우에 관한 법률 일부개정법률안,지상욱,의원,2018-02-07,2018-02-08,정무위원회,2019-04-05,원안가결
2011818,특수임무유공자 예우 및 단체설립에 관한 법률 일부개정법률안,지상욱,의원,2018-02-07,2018-02-08,정무위원회,2019-04-05,원안가결
2011817,참전유공자 예우 및 단체설립에 관한 법률 일부개정법률안,지상욱,의원,2018-02-07,2018-02-08,정무위원회,2019-04-05,원안가결
2011813,고엽제후유의증 등 환자지원 및 단체설립에 관한 법률 일부개정법률안,지상욱,의원,2018-02-07,2018-02-08,정무위원회,2019-04-05,원안가결
2011812,보훈보상대상자 지원에 관한 법률 일부개정법률안,지상욱,의원,2018-02-07,2018-02-08,정무위원회,2019-04-05,원안가결
2011811,국가유공자 등 예우 및 지원에 관한 법률 일부개정법률안,지상욱,의원,2018-02-07,2018-02-08,정무위원회,2019-04-05,원안가결
2011810,독립유공자예우에 관한 법률 일부개정법률안,지상욱,의원,2018-02-07,2018-02-08,정무위원회,2019-04-05,원안가결
2011676,건축법 일부개정법률안,송영길,의원,2018-01-31,2018-02-01,국토교통위원회,2019-04-05,대안반영폐기
2011627,형의 집행 및 수용자의 처우에 관한 법률 일부개정법률안,김경진,의원,2018-01-30,2018-01-31,법제사법위원회,2019-04-05,대안반영폐기
2011459,국회법 일부개정법률안,윤재옥,의원,2018-01-18,2018-01-19,국회운영위원회,2019-04-05,대안반영폐기
2011453,군용항공기 비행안전성 인증에 관한 법률 일부개정법률안,정부,정부,2018-01-18,2018-01-19,국방위원회,2019-04-05,대안반영폐기
2011230,해양심층수의 개발 및 관리에 관한 법률 일부개정법률안,정부,정부,2018-01-03,2018-01-04,농림축산식품해양수산위원회,2019-04-05,대안반영폐기
2011228,간선급행버스체계의 건설 및 운영에 관한 특별법 일부개정법률안,정부,정부,2018-01-03,2018-01-04,국토교통위원회,2019-04-05,대안반영폐기
2011227,도시교통정비 촉진법 일부개정법률안,정부,정부,2018-01-03,2018-01-04,국토교통위원회,2019-04-05,대안반영폐기
2011196,군용항공기 비행안전성 인증에 관한 법률 일부개정법률안,김학용,의원,2018-01-02,2018-01-03,국방위원회,2019-04-05,대안반영폐기
2011176,체외진단의료기기에 관한 법률안,전혜숙,의원,2017-12-29,2018-01-02,보건복지위원회,2019-04-05,대안반영폐기
2011011,벤처기업육성에 관한 특별조치법 일부개정법률안,박맹우,의원,2017-12-26,2017-12-27,산업통상자원중소벤처기업위원회,2019-04-05,대안반영폐기
2011008,체외진단의료기기법안,김승희,의원,2017-12-22,2017-12-26,보건복지위원회,2019-04-05,대안반영폐기
2010929,첨단의료기기 개발 촉진 및 기술 지원 등에 관한 특별법안,오제세,의원,2017-12-20,2017-12-21,보건복지위원회,2019-04-05,대안반영폐기
2010910,고용정책 기본법 일부개정법률안,서형수,의원,2017-12-19,2017-12-20,환경노동위원회,2019-04-05,대안반영폐기
2010883,국회법 일부개정법률안,송옥주,의원,2017-12-15,2017-12-18,국회운영위원회,2019-04-05,대안반영폐기
2010647,빈집 및 소규모주택 정비에 관한 특례법 일부개정법률안,주승용,의원,2017-12-06,2017-12-07,국토교통위원회,2019-04-05,대안반영폐기
2010289,해양심층수의 개발 및 관리에 관한 법률 일부개정법률안,황주홍,의원,2017-11-21,2017-11-22,농림축산식품해양수산위원회,2019-04-05,대안반영폐기
2010209,고용정책 기본법 일부개정법률안,홍영표,의원,2017-11-16,2017-11-17,환경노동위원회,2019-04-05,대안반영폐기
2010126,건축법 일부개정법률안,김기선,의원,2017-11-10,2017-11-13,국토교통위원회,2019-04-05,대안반영폐기
2009943,형의 집행 및 수용자의 처우에 관한 법률 일부개정법률안,정부,정부,2017-10-27,2017-10-30,법제사법위원회,2019-04-05,대안반영폐기
2009832,파견근로자보호 등에 관한 법률 일부개정법률안,한정애,의원,2017-10-10,2017-10-11,환경노동위원회,2019-04-05,수정가결
2009522,교원의 지위 향상 및 교육활동 보호를 위한 특별법 일부개정법률안,정부,정부,2017-09-21,2017-09-22,교육위원회,2019-04-05,수정가결
2009344,고등교육법 일부개정법률안,조승래,의원,2017-09-13,2017-09-14,교육위원회,2019-04-05,대안반영폐기
2009342,국회법 일부개정법률안,표창원,의원,2017-09-13,2017-09-14,국회운영위원회,2019-04-05,대안반영폐기
2009337,동·서·남해안 및 내륙권 발전 특별법 일부개정법률안,이우현,의원,2017-09-13,2017-09-14,국토교통위원회,2019-04-05,대안반영폐기
2009278,의료기기산업육성법안,양승조,의원,2017-09-12,2017-09-13,보건복지위원회,2019-04-05,대안반영폐기
2009237,고등교육법 일부개정법률안,전재수,의원,2017-09-11,2017-09-12,교육위원회,2019-04-05,대안반영폐기
2009177,고등교육법 일부개정법률안,박경미,의원,2017-09-07,2017-09-08,교육위원회,2019-04-05,대안반영폐기
2009149,국회법 일부개정법률안,양승조,의원,2017-09-07,2017-09-08,국회운영위원회,2019-04-05,대안반영폐기
2009119,전기공사업법 일부개정법률안,장병완,의원,2017-09-06,2017-09-07,산업통상자원중소벤처기업위원회,2019-04-05,수정가결
2009104,고등교육법 일부개정법률안,나경원,의원,2017-09-06,2017-09-07,교육위원회,2019-04-05,대안반영폐기
2009025,자격기본법 일부개정법률안,설훈,의원,2017-09-01,2017-09-04,교육위원회,2019-04-05,원안가결
2008810,해양심층수의 개발 및 관리에 관한 법률 일부개정법률안,정부,정부,2017-08-28,2017-08-29,농림축산식품해양수산위원회,2019-04-05,대안반영폐기
2008757,도시교통정비 촉진법 일부개정법률안,정부,정부,2017-08-28,2017-08-29,국토교통위원회,2019-04-05,대안반영폐기
2008750,간선급행버스체계의 건설 및 운영에 관한 특별법 일부개정법률안,정부,정부,2017-08-28,2017-08-29,국토교통위원회,2019-04-05,대안반영폐기
2008682,동·서·남해안 및 내륙권 발전 특별법 일부개정법률안,박광온,의원,2017-08-25,2017-08-28,국토교통위원회,2019-04-05,대안반영폐기
2008222,군사기지 및 군사시설 보호법 일부개정법률안,김성원,의원,2017-07-27,2017-07-28,국방위원회,2019-04-05,대안반영폐기
2008063,군사기지 및 군사시설 보호법 일부개정법률안,문희상,의원,2017-07-18,2017-07-19,국방위원회,2019-04-05,대안반영폐기
2007370,형의 집행 및 수용자의 처우에 관한 법률 일부개정법률안,정성호,의원,2017-06-13,2017-06-14,법제사법위원회,2019-04-05,대안반영폐기
2007264,고등교육법 일부개정법률안,유은혜,의원,2017-06-08,2017-06-09,교육위원회,2019-04-05,대안반영폐기
2007189,생명윤리 및 안전에 관한 법률 일부개정법률안,김명연,의원,2017-06-02,2017-06-05,보건복지위원회,2019-04-05,수정가결
