2011428,아동복지법 일부개정법률안,천정배,의원,2018-01-17,2018-01-18,보건복지위원회,2018-11-23,대안반영폐기
2011402,화장품법 일부개정법률안,정춘숙,의원,2018-01-16,2018-01-17,보건복지위원회,2018-11-23,대안반영폐기
2011400,실험동물에 관한 법률 일부개정법률안,정춘숙,의원,2018-01-16,2018-01-17,보건복지위원회,2018-11-23,수정가결
2011327,소금산업 진흥법 일부개정법률안,이명수,의원,2018-01-09,2018-01-10,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2011323,예금자보호법 일부개정법률안,김관영,의원,2018-01-09,2018-01-10,정무위원회,2018-11-23,원안가결
2011314,자살예방 및 생명존중문화 조성을 위한 법률 일부개정법률안,권미혁,의원,2018-01-08,2018-01-09,보건복지위원회,2018-11-23,대안반영폐기
2011307,노인장기요양보험법 일부개정법률안,정춘숙,의원,2018-01-08,2018-01-09,보건복지위원회,2018-11-23,대안반영폐기
2011285,마약류 관리에 관한 법률 일부개정법률안,신창현,의원,2018-01-05,2018-01-08,보건복지위원회,2018-11-23,대안반영폐기
2011279,응급의료에 관한 법률 일부개정법률안,권미혁,의원,2018-01-04,2018-01-05,보건복지위원회,2018-11-23,대안반영폐기
2011264,중소기업창업 지원법 일부개정법률안,정부,정부,2018-01-03,2018-01-04,산업통상자원중소벤처기업위원회,2018-11-23,대안반영폐기
2011260,중소기업협동조합법 일부개정법률안,정부,정부,2018-01-03,2018-01-04,산업통상자원중소벤처기업위원회,2018-11-23,대안반영폐기
2011258,중소기업진흥에 관한 법률 일부개정법률안,정부,정부,2018-01-03,2018-01-04,산업통상자원중소벤처기업위원회,2018-11-23,원안가결
2011257,벤처기업육성에 관한 특별조치법 일부개정법률안,정부,정부,2018-01-03,2018-01-04,산업통상자원중소벤처기업위원회,2018-11-23,원안가결
2011239,노인복지법 일부개정법률안,정부,정부,2018-01-03,2018-01-04,보건복지위원회,2018-11-23,대안반영폐기
2011238,공중위생관리법 일부개정법률안,정부,정부,2018-01-03,2018-01-04,보건복지위원회,2018-11-23,대안반영폐기
2011192,장사 등에 관한 법률 일부개정법률안,정춘숙,의원,2018-01-02,2018-01-03,보건복지위원회,2018-11-23,수정가결
2011190,응급의료에 관한 법률 일부개정법률안,정춘숙,의원,2018-01-02,2018-01-03,보건복지위원회,2018-11-23,대안반영폐기
2011187,국민연금법 일부개정법률안,정춘숙,의원,2018-01-02,2018-01-03,보건복지위원회,2018-11-23,대안반영폐기
2011147,어촌·어항법 일부개정법률안,김철민,의원,2017-12-29,2018-01-02,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2011145,소금산업 진흥법 일부개정법률안,황주홍,의원,2017-12-29,2018-01-02,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2011138,소금산업 진흥법 일부개정법률안,전혜숙,의원,2017-12-29,2018-01-02,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2011119,수입식품안전관리 특별법 일부개정법률안,정부,정부,2017-12-29,2018-01-02,보건복지위원회,2018-11-23,대안반영폐기
2011107,관광진흥법 일부개정법률안,정부,정부,2017-12-29,2018-01-02,문화체육관광위원회,2018-11-23,대안반영폐기
2010886,응급의료에 관한 법률 일부개정법률안,김승희,의원,2017-12-15,2017-12-18,보건복지위원회,2018-11-23,대안반영폐기
2010880,수산업협동조합법 일부개정법률안,박완주,의원,2017-12-15,2017-12-18,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2010866,수산업협동조합법 일부개정법률안,황주홍,의원,2017-12-15,2017-12-18,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2010853,암관리법 일부개정법률안,강석진,의원,2017-12-15,2017-12-18,보건복지위원회,2018-11-23,원안가결
2010845,장기등 이식에 관한 법률 일부개정법률안,홍의락,의원,2017-12-15,2017-12-18,보건복지위원회,2018-11-23,대안반영폐기
2010831,여수세계박람회 기념 및 사후활용에 관한 특별법 일부개정법률안,이용주,의원,2017-12-14,2017-12-15,농림축산식품해양수산위원회,2018-11-23,수정가결
2010824,공중위생관리법 일부개정법률안,정춘숙,의원,2017-12-14,2017-12-15,보건복지위원회,2018-11-23,대안반영폐기
2010736,인체조직안전 및 관리 등에 관한 법률 일부개정법률안,정부,정부,2017-12-08,2017-12-11,보건복지위원회,2018-11-23,대안반영폐기
2010692,가맹사업 진흥에 관한 법률 일부개정법률안,박정,의원,2017-12-07,2017-12-08,산업통상자원중소벤처기업위원회,2018-11-23,원안가결
2010579,사회보장급여의 이용·제공 및 수급권자 발굴에 관한 법률 일부개정법률안,박인숙,의원,2017-12-04,2017-12-05,보건복지위원회,2018-11-23,대안반영폐기
2010481,의료기기법 일부개정법률안,정춘숙,의원,2017-11-29,2017-11-30,보건복지위원회,2018-11-23,대안반영폐기
2010480,마약류 관리에 관한 법률 일부개정법률안,정춘숙,의원,2017-11-29,2017-11-30,보건복지위원회,2018-11-23,대안반영폐기
2010469,국민기초생활 보장법 일부개정법률안,김상훈,의원,2017-11-29,2017-11-30,보건복지위원회,2018-11-23,수정가결
2010462,서예진흥에 관한 법률안,유성엽,의원,2017-11-29,2017-11-30,문화체육관광위원회,2018-11-23,수정가결
2010429,노인복지법 일부개정법률안,김광수,의원,2017-11-27,2017-11-28,보건복지위원회,2018-11-23,대안반영폐기
2010415,제약산업 육성 및 지원에 관한 특별법 일부개정법률안,권미혁,의원,2017-11-24,2017-11-27,보건복지위원회,2018-11-23,대안반영폐기
2010412,장애인 건강권 및 의료접근성 보장에 관한 법률 일부개정법률안,권미혁,의원,2017-11-24,2017-11-27,보건복지위원회,2018-11-23,대안반영폐기
2010410,약사법 일부개정법률안,권미혁,의원,2017-11-24,2017-11-27,보건복지위원회,2018-11-23,대안반영폐기
2010349,수산업협동조합법 일부개정법률안,황주홍,의원,2017-11-23,2017-11-24,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2010331,소금산업 진흥법 일부개정법률안,이개호,의원,2017-11-22,2017-11-23,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2010310,약사법 일부개정법률안,김명연,의원,2017-11-22,2017-11-23,보건복지위원회,2018-11-23,대안반영폐기
2010282,선원법 일부개정법률안,황주홍,의원,2017-11-21,2017-11-22,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2010197,의료사고 피해구제 및 의료분쟁 조정 등에 관한 법률 일부개정법률안,양승조,의원,2017-11-16,2017-11-17,보건복지위원회,2018-11-23,대안반영폐기
2010189,자살예방 및 생명존중문화 조성을 위한 법률 일부개정법률안,한정애,의원,2017-11-16,2017-11-17,보건복지위원회,2018-11-23,대안반영폐기
2010179,관광진흥법 일부개정법률안,조승래,의원,2017-11-15,2017-11-16,문화체육관광위원회,2018-11-23,대안반영폐기
2010137,산업집적활성화 및 공장설립에 관한 법률 일부개정법률안,유동수,의원,2017-11-10,2017-11-13,산업통상자원중소벤처기업위원회,2018-11-23,대안반영폐기
2010090,식품위생법 일부개정법률안,박정,의원,2017-11-09,2017-11-10,보건복지위원회,2018-11-23,대안반영폐기
2009892,선원법 일부개정법률안,백혜련,의원,2017-10-20,2017-10-23,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2009874,여신전문금융업법 일부개정법률안,김한표,의원,2017-10-16,2017-10-17,정무위원회,2018-11-23,대안반영폐기
2009805,축산물 위생관리법 일부개정법률안,정부,정부,2017-09-29,2017-10-10,보건복지위원회,2018-11-23,대안반영폐기
2009734,약사법 일부개정법률안,인재근,의원,2017-09-28,2017-09-29,보건복지위원회,2018-11-23,대안반영폐기
2009504,영유아보육법 일부개정법률안,천정배,의원,2017-09-21,2017-09-22,보건복지위원회,2018-11-23,대안반영폐기
2009475,약사법 일부개정법률안,오제세,의원,2017-09-19,2017-09-20,보건복지위원회,2018-11-23,대안반영폐기
2009274,노인복지법 일부개정법률안,황주홍,의원,2017-09-12,2017-09-13,보건복지위원회,2018-11-23,대안반영폐기
2009222,식품위생법 일부개정법률안,정부,정부,2017-09-08,2017-09-11,보건복지위원회,2018-11-23,대안반영폐기
2009154,식품위생법 일부개정법률안,양승조,의원,2017-09-07,2017-09-08,보건복지위원회,2018-11-23,대안반영폐기
2008967,사회복지사업법 일부개정법률안,기동민,의원,2017-09-01,2017-09-04,보건복지위원회,2018-11-23,대안반영폐기
2008962,응급의료에 관한 법률 일부개정법률안,남인순,의원,2017-09-01,2017-09-04,보건복지위원회,2018-11-23,대안반영폐기
2008958,장애인·노인 등을 위한 보조기기 지원 및 활용촉진에 관한 법률 일부개정법률안,남인순,의원,2017-09-01,2017-09-04,보건복지위원회,2018-11-23,원안가결
2008954,국민영양관리법 일부개정법률안,남인순,의원,2017-09-01,2017-09-04,보건복지위원회,2018-11-23,대안반영폐기
2008950,약사법 일부개정법률안,남인순,의원,2017-09-01,2017-09-04,보건복지위원회,2018-11-23,대안반영폐기
2008949,공중위생관리법 일부개정법률안,남인순,의원,2017-09-01,2017-09-04,보건복지위원회,2018-11-23,대안반영폐기
2008948,영유아보육법 일부개정법률안,남인순,의원,2017-09-01,2017-09-04,보건복지위원회,2018-11-23,대안반영폐기
2008813,소금산업 진흥법 일부개정법률안,정부,정부,2017-08-28,2017-08-29,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2008804,어촌·어항법 일부개정법률안,정부,정부,2017-08-28,2017-08-29,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2008783,게임산업진흥에 관한 법률 일부개정법률안,정부,정부,2017-08-28,2017-08-29,문화체육관광위원회,2018-11-23,대안반영폐기
2008777,산림조합법 일부개정법률안,정부,정부,2017-08-28,2017-08-29,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2008746,장기등 이식에 관한 법률 일부개정법률안,정부,정부,2017-08-28,2017-08-29,보건복지위원회,2018-11-23,대안반영폐기
2008693,제약산업 육성 및 지원에 관한 특별법 일부개정법률안,남인순,의원,2017-08-25,2017-08-28,보건복지위원회,2018-11-23,대안반영폐기
2008514,해운법 일부개정법률안,이개호,의원,2017-08-14,2017-08-16,농림축산식품해양수산위원회,2018-11-23,대안반영폐기
2008504,긴급복지지원법 일부개정법률안,강창일,의원,2017-08-11,2017-08-14,보건복지위원회,2018-11-23,대안반영폐기
2008497,축산물 위생관리법 일부개정법률안,이개호,의원,2017-08-11,2017-08-14,보건복지위원회,2018-11-23,대안반영폐기
2008455,아동복지법 일부개정법률안,이정현,의원,2017-08-09,2017-08-10,보건복지위원회,2018-11-23,대안반영폐기
