2001299,도로교통법 일부개정법률안,정부,정부,2016-07-29,2016-08-01,행정안전위원회,2018-02-28,대안반영폐기
2001240,근로기준법 일부개정법률안,홍영표,의원,2016-07-27,2016-07-28,환경노동위원회,2018-02-28,대안반영폐기
2001066,직업교육훈련 촉진법 일부개정법률안,이학영,의원,2016-07-22,2016-07-25,교육문화체육관광위원회,2018-02-28,대안반영폐기
2000843,근로기준법 일부개정법률안,한정애,의원,2016-07-13,2016-07-14,환경노동위원회,2018-02-28,대안반영폐기
2000804,근로기준법 일부개정법률안,김성태,의원,2016-07-11,2016-07-12,환경노동위원회,2018-02-28,대안반영폐기
2000778,공공기관의 운영에 관한 법률 일부개정법률안,신용현,의원,2016-07-08,2016-07-11,기획재정위원회,2018-02-28,대안반영폐기
2000718,기초연금법 일부개정법률안,오제세,의원,2016-07-06,2016-07-07,보건복지위원회,2018-02-28,대안반영폐기
2000582,제품안전기본법 일부개정법률안,정부,정부,2016-06-30,2016-07-01,산업통상자원중소벤처기업위원회,2018-02-28,대안반영폐기
2000362,기초연금법 일부개정법률안,전혜숙,의원,2016-06-20,2016-06-21,보건복지위원회,2018-02-28,대안반영폐기
2000334,공무원연금법 일부개정법률안,이찬열,의원,2016-06-17,2016-06-20,행정안전위원회,2018-02-28,대안반영폐기
2000333,근로기준법 일부개정법률안,이철희,의원,2016-06-17,2016-06-20,환경노동위원회,2018-02-28,대안반영폐기
2000271,승강기시설 안전관리법 일부개정법률안,주승용,의원,2016-06-15,2016-06-16,행정안전위원회,2018-02-28,대안반영폐기
2000257,기초연금법 일부개정법률안,남인순,의원,2016-06-15,2016-06-16,보건복지위원회,2018-02-28,대안반영폐기
2000204,근로기준법 일부개정법률안,한정애,의원,2016-06-14,2016-06-15,환경노동위원회,2018-02-28,대안반영폐기
2000191,공무원연금법 일부개정법률안,김삼화,의원,2016-06-13,2016-06-14,행정안전위원회,2018-02-28,대안반영폐기
2000171,도로교통법 일부개정법률안,이학재,의원,2016-06-10,2016-06-13,행정안전위원회,2018-02-28,대안반영폐기
2000134,공무원연금법 일부개정법률안,박남춘,의원,2016-06-07,2016-06-13,행정안전위원회,2018-02-28,대안반영폐기
2000090,저출산·고령사회기본법 일부개정법률안,양승조,의원,2016-06-03,2016-06-13,보건복지위원회,2018-02-28,대안반영폐기
2000028,근로기준법 일부개정법률안,김성태,의원,2016-05-30,2016-06-13,환경노동위원회,2018-02-28,대안반영폐기
2011748,고등교육법 일부개정법률안,한선교,의원,2018-02-02,2018-02-05,교육문화체육관광위원회,2018-02-22,철회
2012042,휴회의 건,의장,의장,2018-02-20,,본회의,2018-02-20,원안가결
2012034,주택법 일부개정법률안대안,국토교통위원장,위원장,2018-02-20,,국토교통위원회,2018-02-20,원안가결
2012033,중소기업창업 지원법 일부개정법률안,산업통상자원중소벤처기업위원장,위원장,2018-02-20,,산업통상자원중소벤처기업위원회,2018-02-20,원안가결
2012032,모자보건법 일부개정법률안대안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012031,노인장기요양보험법 일부개정법률안대안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012030,중증장애인생산품 우선구매 특별법 일부개정법률안대안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012029,노인복지법 일부개정법률안대안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012028,주택도시기금법 일부개정법률안대안,국토교통위원장,위원장,2018-02-20,,국토교통위원회,2018-02-20,원안가결
2012027,공공보건의료에 관한 법률 일부개정법률안대안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012026,국립중앙의료원의 설립 및 운영에 관한 법률 일부개정법률안대안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012025,건강기능식품에 관한 법률 일부개정법률안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012024,사회서비스 이용 및 이용권 관리에 관한 법률 일부개정법률안대안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012023,식품위생법 일부개정법률안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012022,축산물 위생관리법 일부개정법률안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012021,수입식품안전관리 특별법 일부개정법률안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012020,화장품법 일부개정법률안대안,보건복지위원장,위원장,2018-02-20,,보건복지위원회,2018-02-20,원안가결
2012019,소방산업의 진흥에 관한 법률 일부개정법률안대안,행정안전위원장,위원장,2018-02-20,,행정안전위원회,2018-02-20,원안가결
2012018,화재예방 소방시설 설치·유지 및 안전관리에 관한 법률 일부개정법률안대안,행정안전위원장,위원장,2018-02-20,,행정안전위원회,2018-02-20,원안가결
