2000183,약사법 일부개정법률안,김승희,의원,2016-06-10,2016-06-13,보건복지위원회,2016-11-17,대안반영폐기
2000127,식물방역법 일부개정법률안,김학용,의원,2016-06-07,2016-06-13,농림축산식품해양수산위원회,2016-11-17,대안반영폐기
2000121,공공주택 특별법 일부개정법률안,조정식,의원,2016-06-07,2016-06-13,국토교통위원회,2016-11-17,대안반영폐기
2000120,공공주택 특별법 일부개정법률안,이언주,의원,2016-06-07,2016-06-13,국토교통위원회,2016-11-17,대안반영폐기
2000094,질서위반행위규제법 일부개정법률안,이찬열,의원,2016-06-03,2016-06-13,법제사법위원회,2016-11-17,대안반영폐기
2000058,행정사법 일부개정법률안,정부,정부,2016-05-31,2016-06-13,안전행정위원회,2016-11-17,수정가결
2000010,환경친화적 자동차의 개발 및 보급 촉진에 관한 법률 일부개정법률안,이찬열,의원,2016-05-30,2016-06-13,산업통상자원위원회,2016-11-17,수정가결
2003403,부동산서비스산업 진흥법안,김현아,의원,2016-11-08,2016-11-09,국토교통위원회,2016-11-15,철회
2003132,법인세법 일부개정법률안,노회찬,의원,2016-10-31,2016-11-01,기획재정위원회,2016-11-07,철회
2003116,농어업재해대책법 일부개정법률안,이개호,의원,2016-10-31,2016-11-01,농림축산식품해양수산위원회,2016-11-04,철회
2003068,항공안전법 일부개정법률안,최인호,의원,2016-10-28,2016-10-31,국토교통위원회,2016-11-04,철회
2003242,휴회의 건,의장,의장,2016-11-03,,본회의,2016-11-03,원안가결
2003241,위문금 갹출의 건,의장,의장,2016-11-03,,본회의,2016-11-03,원안가결
2003229,저출산·고령화 대책 전담 총괄기구 마련 촉구 결의안,저출산·고령화대책 특별위원장,위원장,2016-11-02,,저출산·고령화대책 특별위원회,2016-11-03,원안가결
2002644,중국어선 불법조업 근절 대책 촉구 결의안,농림축산식품해양수산위원장,위원장,2016-10-14,,농림축산식품해양수산위원회,2016-11-03,원안가결
2002426,2018 평창 동계올림픽대회 성공 개최를 위한 정부지원 촉구 결의안,평창동계올림픽 및 국제경기대회지원 특별위원장,위원장,2016-09-23,,평창동계올림픽 및 국제경기대회지원 특별위원회,2016-11-03,원안가결
2002040,파리협정 비준동의안,정부,정부,2016-09-01,2016-09-02,외교통일위원회,2016-11-03,원안가결
2001207,대한민국과 유럽연합 간의 대한민국의 유럽연합 위기관리활동 참여를 위한 기본협정 비준동의안,정부,정부,2016-07-26,2016-07-27,외교통일위원회,2016-11-03,원안가결
2000880,대한민국 정부와 미합중국 정부 간의 민간과 평화적 목적의 항공 및 대기권과 외기권의 탐사와 이용에서의 협력을 위한 기본협정 비준동의안,정부,정부,2016-07-14,2016-07-15,외교통일위원회,2016-11-03,원안가결
2000879,대한민국과 에티오피아연방민주공화국 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협약 비준동의안,정부,정부,2016-07-14,2016-07-15,외교통일위원회,2016-11-03,원안가결
2000878,대한민국 정부와 조지아 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협정 비준동의안,정부,정부,2016-07-14,2016-07-15,외교통일위원회,2016-11-03,원안가결
2000877,대한민국과 세르비아공화국 간의 소득에 대한 조세의 이중과세 방지를 위한 협약 비준동의안,정부,정부,2016-07-14,2016-07-15,외교통일위원회,2016-11-03,원안가결
2000875,대한민국 정부와 건지 정부 간의 조세정보 교환을 위한 협정 비준동의안,정부,정부,2016-07-14,2016-07-15,외교통일위원회,2016-11-03,원안가결
2000874,대한민국 정부와 저지 정부 간의 조세정보 교환을 위한 협정 비준동의안,정부,정부,2016-07-14,2016-07-15,외교통일위원회,2016-11-03,원안가결
2000873,대한민국 정부와 사모아독립국 정부 간의 조세에 관한 정보교환을 위한 협정 비준동의안,정부,정부,2016-07-14,2016-07-15,외교통일위원회,2016-11-03,원안가결
2000872,대한민국 정부와 퀘벡 정부 간의 사회보장에 관한 양해서 비준동의안,정부,정부,2016-07-14,2016-07-15,외교통일위원회,2016-11-03,원안가결
2000871,대한민국 정부와 핀란드공화국 정부 간의 사회보장에 관한 협정 비준동의안,정부,정부,2016-07-14,2016-07-15,외교통일위원회,2016-11-03,원안가결
2000870,대한민국 정부와 칠레공화국 정부 간의 사회보장에 관한 협정 비준동의안,정부,정부,2016-07-14,2016-07-15,외교통일위원회,2016-11-03,원안가결
2000528,아시아산림협력기구 설립에 관한 협정 비준동의안,정부,정부,2016-06-28,2016-06-29,외교통일위원회,2016-11-03,원안가결
2000527,대한민국 정부와 영국령 버진제도 정부 간의 조세정보 교환에 관한 협정 비준동의안,정부,정부,2016-06-28,2016-06-29,외교통일위원회,2016-11-03,원안가결
2000526,대한민국 정부와 안도라공국 정부 간의 조세정보 교환에 관한 협정 비준동의안,정부,정부,2016-06-28,2016-06-29,외교통일위원회,2016-11-03,원안가결
2000424,북한이탈주민의 보호 및 정착지원에 관한 법률 일부개정법률안,정부,정부,2016-06-22,2016-06-23,외교통일위원회,2016-11-03,원안가결
2001084,지방교육재정교부금법 일부개정법률안,이동섭,의원,2016-07-22,2016-07-25,교육문화체육관광위원회,2016-10-28,철회
2002550,채용절차의 공정화에 관한 법률 일부개정법률안,김삼화,의원,2016-09-30,2016-10-04,환경노동위원회,2016-10-27,철회
2001835,소득세법 일부개정법률안,박광온,의원,2016-08-26,2016-08-29,기획재정위원회,2016-10-25,철회
2001831,상속세 및 증여세법 일부개정법률안,박주현,의원,2016-08-26,2016-08-29,기획재정위원회,2016-10-21,철회
2000073,마리나항만의 조성 및 관리 등에 관한 법률 일부개정법률안,박순자,의원,2016-06-01,2016-06-13,농림축산식품해양수산위원회,2016-10-21,철회
2001770,상속세 및 증여세법 일부개정법률안,박주현,의원,2016-08-24,2016-08-26,기획재정위원회,2016-10-20,철회
2001746,법인세법 일부개정법률안,박주현,의원,2016-08-23,2016-08-24,기획재정위원회,2016-10-20,철회
2001802,법인세법 일부개정법률안,박주현,의원,2016-08-25,2016-08-26,기획재정위원회,2016-10-19,철회
2001719,상속세 및 증여세법 일부개정법률안,박주현,의원,2016-08-22,2016-08-23,기획재정위원회,2016-10-19,철회
2001892,도서개발 촉진법 일부개정법률안,윤영일,의원,2016-08-29,2016-08-30,안전행정위원회,2016-10-06,철회
2001792,교육세법 일부개정법률안,박광온,의원,2016-08-24,2016-08-25,기획재정위원회,2016-09-27,철회
2002019,법인세법 일부개정법률안,박영선,의원,2016-09-01,2016-09-02,기획재정위원회,2016-09-26,철회
2002010,소득세법 일부개정법률안,박영선,의원,2016-09-01,2016-09-02,기획재정위원회,2016-09-26,철회
2002468,휴회의 건,의장,의장,2016-09-24,,본회의,2016-09-24,원안가결
2002377,국무위원농림축산식품부장관 김재수 해임건의안,우상호,의원,2016-09-21,,본회의,2016-09-24,원안가결
2002299,지방세법 일부개정법률안,심재철,의원,2016-09-12,2016-09-13,안전행정위원회,2016-09-23,철회
2002269,북한의 제5차 핵실험 규탄 및 핵폐기 촉구 결의안,외교통일위원장,위원장,2016-09-12,,외교통일위원회,2016-09-21,수정가결
2000290,법인세법 일부개정법률안,윤호중,의원,2016-06-16,2016-06-17,기획재정위원회,2016-09-19,철회
2001824,소득세법 일부개정법률안,박광온,의원,2016-08-25,2016-08-26,기획재정위원회,2016-09-12,철회
2001988,학교폭력예방 및 대책에 관한 법률 일부개정법률안,서영교,의원,2016-08-31,2016-09-01,교육문화체육관광위원회,2016-09-08,철회
2000869,국회의원이장우 징계안,김동철,의원,2016-07-14,2016-07-15,윤리특별위원회,2016-09-08,철회
2000712,국회의원김동철 징계안,이장우,의원,2016-07-06,2016-07-07,윤리특별위원회,2016-09-08,철회
2002202,휴회의 건,의장,의장,2016-09-07,,본회의,2016-09-07,원안가결
2002199,본회의 의결을 요하는 국정감사대상기관 승인의 건,교육문화체육관광위원장,위원장,2016-09-07,,교육문화체육관광위원회,2016-09-07,원안가결
2002197,본회의 의결을 요하는 국정감사대상기관 승인의 건,안전행정위원장,위원장,2016-09-07,,안전행정위원회,2016-09-07,원안가결
2002196,2016년도 국정감사 정기회 기간 중 실시의 건,국회운영위원장,위원장,2016-09-07,,국회운영위원회,2016-09-07,원안가결
2002194,본회의 의결을 요하는 국정감사대상기관 승인의 건,농림축산식품해양수산위원장,위원장,2016-09-06,,농림축산식품해양수산위원회,2016-09-07,원안가결
2002189,본회의 의결을 요하는 국정감사대상기관 승인의 건,정무위원장,위원장,2016-09-06,,정무위원회,2016-09-07,원안가결
2002187,본회의 의결을 요하는 국정감사대상기관 승인의 건,보건복지위원장,위원장,2016-09-06,,보건복지위원회,2016-09-07,원안가결
2002178,본회의 의결을 요하는 국정감사대상기관 승인의 건,국방위원장,위원장,2016-09-06,,국방위원회,2016-09-07,원안가결
2002175,본회의 의결을 요하는 국정감사대상기관 승인의 건,미래창조과학방송통신위원장,위원장,2016-09-06,,미래창조과학방송통신위원회,2016-09-07,원안가결
2000248,대한민국 정부와 카메룬공화국 정부 간의 투자 증진 및 보호에 관한 협정 비준동의안,정부,정부,2016-06-14,2016-06-15,외교통일위원회,2016-09-07,원안가결
2000247,대한민국 정부와 케냐공화국 정부 간의 투자의 증진 및 보호에 관한 협정 비준동의안,정부,정부,2016-06-14,2016-06-15,외교통일위원회,2016-09-07,원안가결
2000246,대한민국 정부와 미합중국 정부 간의 국제 납세의무 준수 촉진을 위한 협정 비준동의안,정부,정부,2016-06-14,2016-06-15,외교통일위원회,2016-09-07,원안가결
2000245,1991년 6월 21일 서울에서 서명된 대한민국 정부와 폴란드공화국 정부 간의 소득에 대한 조세의 이중과세 회피와 탈세 방지를 위한 협약의 개정의정서 비준동의안,정부,정부,2016-06-14,2016-06-15,외교통일위원회,2016-09-07,원안가결
2000244,대한민국 정부와 투르크메니스탄 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협약 비준동의안,정부,정부,2016-06-14,2016-06-15,외교통일위원회,2016-09-07,원안가결
2000242,대한민국 정부와 중화인민공화국 홍콩특별행정구 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협정 비준동의안,정부,정부,2016-06-14,2016-06-15,외교통일위원회,2016-09-07,원안가결
2000240,대한민국과 타지키스탄공화국 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협약 비준동의안,정부,정부,2016-06-14,2016-06-15,외교통일위원회,2016-09-07,원안가결
2000239,대한민국 정부와 브루나이다루살람 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협정 비준동의안,정부,정부,2016-06-14,2016-06-15,외교통일위원회,2016-09-07,원안가결
2000235,대한민국 정부와 인도공화국 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협정 비준동의안,정부,정부,2016-06-14,2016-06-15,외교통일위원회,2016-09-07,원안가결
2000232,대한민국 정부와 케냐공화국 정부 간의 소득에 대한 조세의 이중과세 방지와 탈세 예방을 위한 협약 비준동의안,정부,정부,2016-06-14,2016-06-15,외교통일위원회,2016-09-07,원안가결
2002021,지방세법 일부개정법률안,김두관,의원,2016-09-01,2016-09-02,안전행정위원회,2016-09-05,철회
2002103,휴회의 건,의장,의장,2016-09-02,,본회의,2016-09-02,원안가결
2002094,제346회국회정기회 회기결정의 건,의장,의장,2016-09-02,,본회의,2016-09-02,원안가결
2002075,국회의장정세균 사퇴 촉구 결의안,정진석,의원,2016-09-02,,,2016-09-02,철회
2002009,2015회계연도 결산 관련 감사원에 대한 감사요구안,예산결산특별위원장,위원장,2016-09-01,,예산결산특별위원회,2016-09-02,원안가결
2002005,국무총리ㆍ국무위원 및 정부위원 출석요구의 건교육ㆍ사회ㆍ문화에 관한 질문,정진석,의원,2016-09-01,,본회의,2016-09-02,원안가결
2002004,국무총리ㆍ국무위원 및 정부위원 출석요구의 건경제에 관한 질문,정진석,의원,2016-09-01,,본회의,2016-09-02,원안가결
2002003,국무총리 및 국무위원 출석요구의 건외교ㆍ통일ㆍ안보에 관한 질문,정진석,의원,2016-09-01,,본회의,2016-09-02,원안가결
2002002,국무총리 및 국무위원 출석요구의 건정치에 관한 질문,정진석,의원,2016-09-01,,본회의,2016-09-02,원안가결
2002001,국무총리 및 국무위원 출석요구의 건국정에 관한 교섭단체 대표연설,정진석,의원,2016-09-01,,본회의,2016-09-02,원안가결
2001794,교육용 전기요금 인하 촉구 결의안,교육문화체육관광위원장,위원장,2016-08-24,,교육문화체육관광위원회,2016-09-02,원안가결
2001682,원자력안전위원회 위원한은미 추천안,의장,의장,2016-08-19,,본회의,2016-09-02,원안가결
2001681,원자력안전위원회 위원김혜정 추천안,의장,의장,2016-08-19,,본회의,2016-09-02,원안가결
2001680,국가인권위원회 위원김기중 선출안,의장,의장,2016-08-19,,본회의,2016-09-02,원안가결
2001590,원자력안전위원회 위원김용균 추천안,의장,의장,2016-08-16,,본회의,2016-09-02,부결
